text,label
The Protagonist Pursues Me Relentlessly acting clingy lover cute protagonist dense protagonist devoted love interests doting love interests e sports gamers handsome male lead hard working protagonist livestreaming love interest falls in love first modern day naive protagonist older love interests possessive characters showbiz transmigration,6
One Day My Sister Died early romance fantasy world female protagonist,6
The Necromancer Is Too Strong hunters male protagonist modern day necromancer overpowered protagonist,6
Atelier Tycoon european ambience female protagonist otome game transmigration,6
Bluebird Lady and The White Lion Family adapted to manhwa age progression arranged marriage beasts child protagonist childhood friends childhood love cute protagonist european ambience female protagonist handsome male lead late romance marriage misunderstandings reincarnation shapeshifters transmigration villainess noble girls,6
I Was Rejected by the Main Character in a Romantic Fantasy academy beautiful female lead cold love interests jack of all trades lack of common sense love interest falls in love first magic male protagonist misunderstandings mob protagonist nobles obsessive love overpowered protagonist popular love interests possession protagonist strong from the start sword and magic unreliable narrator,6
I Have Nine Fairy Masters ability steal accelerated growth adapted to manhua adventurers cultivation eye powers fast learner female master god protagonist harem seeking protagonist hidden abilities level system magic male protagonist martial spirits master disciple relationship multiple realms overpowered protagonist sealed power secretive protagonist strong to stronger unique cultivation technique world travel,6
I Refuse To Divorce My Villain Husband european ambience female protagonist transmigration,6
The Dungeon Smells Like Chicken adapted to manhwa cooking dungeons fantasy world female protagonist,6
Welcome Aboard The Chaos Train beautiful female lead clever protagonist death female protagonist romantic subplot saving the world smart couple strong love interests thriller,6
Get Married In The Chronology acting army calm protagonist childhood love cold love interests doting love interests doting parents episodic familial love female protagonist first love handsome male lead military modern knowledge previous life talent slow romance spies strong love interests system administrator time travel transmigration transplanted memories world hopping world travel,6
